userId,roomId,rating,distance,priceDiff
5d975786-1e9e-11ef-9191-040e3c016083,0RsXIpTxYxbkD1ef7nCF,2,12.212829085501399,2000000
5d975786-1e9e-11ef-9191-040e3c016083,0ibitfDjJNvgIx7vCd6Y,1,10.662342368618411,4000000
5d975786-1e9e-11ef-9191-040e3c016083,0swBNCJBfiIRxmzRREi2,1,11.831276842358454,800000
5d975786-1e9e-11ef-9191-040e3c016083,0u8Rj5YaaYUN05pOqOAe,4,16.538110698324846,800000
5d975786-1e9e-11ef-9191-040e3c016083,1StM5HswzLz3VwD3nnyT,2,22.932965786284132,200000
5d975786-1e9e-11ef-9191-040e3c016083,1SyOX5nLpPbHxF0tRBQe,2,13.788150071673709,1200000
5d975786-1e9e-11ef-9191-040e3c016083,1aoYNhwtodvT662nxon8,4,9.335206156045514,700000
5d975786-1e9e-11ef-9191-040e3c016083,1yHlowt1q6F9m5e1837E,2,15.43946523672424,1600000
5d975786-1e9e-11ef-9191-040e3c016083,29f1A0i5GzNpGMvUsdae,1,9.839716765606612,1500000
5d975786-1e9e-11ef-9191-040e3c016083,29xDwPaXIY0vwCVDSpFG,4,23.152526975124346,700000
5d975786-1e9e-11ef-9191-040e3c016083,2yyZFyn41qMQCMFGFqPj,1,10.773156102336367,3400000
5d975786-1e9e-11ef-9191-040e3c016083,39GFiLtd7VrHOoUsPrWz,3,9.69651621487694,500000
5d975786-1e9e-11ef-9191-040e3c016083,3UXclQQjPqZn3o67SOso,2,7.729908094424895,700000
5d975786-1e9e-11ef-9191-040e3c016083,3dpZxuBBaJpStfsVfJNY,3,11.327753291324168,1600000
5d975786-1e9e-11ef-9191-040e3c016083,3gz1rLyC62cNtSbledms,2,14.726964457911349,4600000
5d975786-1e9e-11ef-9191-040e3c016083,3uSI9UGP8KkdYWscHC51,2,12.148384355063342,4000000
5d975786-1e9e-11ef-9191-040e3c016083,4FIYxwtacJ4rbVYkcG9k,1,12.212829085501399,4000000
5d975786-1e9e-11ef-9191-040e3c016083,4tgeNGivKygg6R8R1JCZ,4,8.67864655913975,500000
5d975786-1e9e-11ef-9191-040e3c016083,4wI60GtouIZvd2HIFhIh,3,2.34586627535111,4500000
5d975786-1e9e-11ef-9191-040e3c016083,4yvz9glBBrXWmDuMQaEB,3,8.810722138277077,100000
5d975786-1e9e-11ef-9191-040e3c016083,5FdOq5z7Ehjvtfnp7I24,3,15.471278465203776,2200000
5d975786-1e9e-11ef-9191-040e3c016083,5PzoM1qR3LW9T4RnwYxs,2,23.152526975124346,1000000
5d975786-1e9e-11ef-9191-040e3c016083,5ZbvLzrN6CtpKjGuaOJf,2,15.107867519003493,1000000
5d975786-1e9e-11ef-9191-040e3c016083,6iUK9Lno6nd0ky8WHhvQ,3,12.883601486816293,1099999
5d975786-1e9e-11ef-9191-040e3c016083,78ooDgz5bkVfTAVLHQ4b,1,14.820597015264354,500000
5d975786-1e9e-11ef-9191-040e3c016083,7GLCseg2wkvweqXP2FZq,1,11.831276842358454,0
5d975786-1e9e-11ef-9191-040e3c016083,7Hhgg4USykrF2WYAMq4h,1,13.500915172072505,500000
5d975786-1e9e-11ef-9191-040e3c016083,7rqFEphDcFf17Y9Mxr0b,2,18.22853838618834,1700000
5d975786-1e9e-11ef-9191-040e3c016083,8A2GXme5EJMUCi2K6oOl,1,23.152526975124346,1000000
5d975786-1e9e-11ef-9191-040e3c016083,8Bc7Usq9diqSmj9mOrJE,1,30,2000000
5d975786-1e9e-11ef-9191-040e3c016083,8L04W3da0mdrL2eVBvmP,1,12.212829085501399,2000000
5d975786-1e9e-11ef-9191-040e3c016083,98hNZmMHWBjj7uPZeK2B,2,12.883601486816293,1000000
5d975786-1e9e-11ef-9191-040e3c016083,AL5cL8tJ5WDcRQqjiWfq,4,12.883601486816293,800000
5d975786-1e9e-11ef-9191-040e3c016083,AcKonDcKbBd9srJ8kJrT,1,11.214020495795342,1000000
5d975786-1e9e-11ef-9191-040e3c016083,B4ItVZxVAylYJmxfBLM4,1,14.381697916737272,4000000
5d975786-1e9e-11ef-9191-040e3c016083,BGLRJW546SxNnhOCma2F,2,22.63707001678659,1400000
5d975786-1e9e-11ef-9191-040e3c016083,CsAuzfyhqdeRmO5EwHMo,3,12.75806181830694,2000000
5d975786-1e9e-11ef-9191-040e3c016083,CzeJRpKSJJPd0u93Jl5X,1,11.06037922484696,3000000
5d975786-1e9e-11ef-9191-040e3c016083,D2yQi0OGpEg9lXe4paHN,3,18.22853838618834,1700000
5d975786-1e9e-11ef-9191-040e3c016083,DfYJgwxYNnaqctVFX6Fx,2,11.831276842358454,1500000
5d975786-1e9e-11ef-9191-040e3c016083,Dzxsk6CNw2s06qhm42qO,1,13.614361749358892,3300000
5d975786-1e9e-11ef-9191-040e3c016083,E66qoWthZdknSpsDyuyC,2,14.726964457911349,4600000
5d975786-1e9e-11ef-9191-040e3c016083,ED7u2sENb7U8qM3P3Zev,1,13.614361749358892,3300000
5d975786-1e9e-11ef-9191-040e3c016083,EPXHkQqzRGCapf2a4ki8,4,10.572124290127203,700000
5d975786-1e9e-11ef-9191-040e3c016083,EZTxqwMDBfEDxNqhtEbR,2,7.255222948237017,1700000
5d975786-1e9e-11ef-9191-040e3c016083,EwBTbTCGOWoBb1EbEEEW,1,14.690083172488167,5000000
5d975786-1e9e-11ef-9191-040e3c016083,F0cscj5XTHKgU57T8bhy,5,4.869567338585421,1700000
5d975786-1e9e-11ef-9191-040e3c016083,FCAEPJQWscGwnzRM4jUi,1,11.641673646633828,3500000
5d975786-1e9e-11ef-9191-040e3c016083,FnjUu83KXaLi2vhAcoeQ,2,6.668930693072774,300000
5d975786-1e9e-11ef-9191-040e3c016083,GAuaI0SSPTNV0vN3he09,4,11.831276842358454,500000
5d975786-1e9e-11ef-9191-040e3c016083,GV265joouF79qk7lErIx,3,15.448586344849696,800000
5d975786-1e9e-11ef-9191-040e3c016083,GbJK7QiT6cppBPTDVOsf,2,11.831276842358454,100000
5d975786-1e9e-11ef-9191-040e3c016083,HJOHvRsAWlzWEbzHM8Px,2,13.312486162303568,1300000
5d975786-1e9e-11ef-9191-040e3c016083,HpJd2w8HYj0xl3v7JlKQ,1,15.471278465203776,2200000
5d975786-1e9e-11ef-9191-040e3c016083,I6IQ4iHVuTTPucUoHPln,1,13.836995097088632,700000
5d975786-1e9e-11ef-9191-040e3c016083,IYC5QeWKNbr5XlyWhaJt,2,14.639167662438098,2700000
5d975786-1e9e-11ef-9191-040e3c016083,JFG5PCdrQLeNRCRr0zZu,2,10.048466494329634,1100000
5d975786-1e9e-11ef-9191-040e3c016083,JaCMElOyhlt8jDstvajY,2,13.788150071673709,1200000
5d975786-1e9e-11ef-9191-040e3c016083,KRSxQrWPsnzn9E9AZd8K,2,16.363839982885573,1200000
5d975786-1e9e-11ef-9191-040e3c016083,KVctgJrJINLUizdlOU0Z,3,14.690083172488167,5000000
5d975786-1e9e-11ef-9191-040e3c016083,KkE7H2hNrFq8hODowTnY,1,16.53430248060288,1000000
5d975786-1e9e-11ef-9191-040e3c016083,L3w3AFkJn0qxyROAD77a,1,10.988112704833304,2800000
5d975786-1e9e-11ef-9191-040e3c016083,LIB3o9pkiZiNMiZ3NiMB,1,11.831276842358454,900000
5d975786-1e9e-11ef-9191-040e3c016083,LM4qnEwdhXUKncNI35L6,1,11.831276842358454,1000000
5d975786-1e9e-11ef-9191-040e3c016083,LukiqvE5zaxZeobZVY6O,1,12.212829085501399,2000000
5d975786-1e9e-11ef-9191-040e3c016083,M6NxlWupOJfZ0jPp7Lk6,2,12.883601486816293,1500000
5d975786-1e9e-11ef-9191-040e3c016083,MqNmUpgJfx7sPUtFiash,1,10.281298830821543,2000000
5d975786-1e9e-11ef-9191-040e3c016083,N6vVpQ9M5APipqlVL7aL,2,12.917121602755765,2600000
5d975786-1e9e-11ef-9191-040e3c016083,No0cbw2NKa76fILSeXUD,1,14.084878525468472,1200000
5d975786-1e9e-11ef-9191-040e3c016083,O1kmuvjKTk2eAW2xpw7e,4,13.500915172072505,500000
5d975786-1e9e-11ef-9191-040e3c016083,O6s95SMQC0aJyZqBeZm7,1,7.945298339009684,1600000
5d975786-1e9e-11ef-9191-040e3c016083,OBPIg9ZLeN4Coifrye0W,1,9.717202680192768,1500000
5d975786-1e9e-11ef-9191-040e3c016083,OkWvDHMqAs83XCAPcdO2,4,7.330785405958698,400000
5d975786-1e9e-11ef-9191-040e3c016083,PCOUS8KZR0Ph13BLzrPR,2,16.53430248060288,1500000
5d975786-1e9e-11ef-9191-040e3c016083,PJmi4oBrIyQw8hxN45jY,3,16.083646361674504,1500000
5d975786-1e9e-11ef-9191-040e3c016083,Pae60dySd6ixwSyE6NUv,1,16.53430248060288,1000000
5d975786-1e9e-11ef-9191-040e3c016083,PdMUfYqBBfdZQvl3ZmDF,1,18.1089002701822,300000
5d975786-1e9e-11ef-9191-040e3c016083,PdUlTnzmgcRd3I0O0Kje,3,11.831276842358454,1000000
5d975786-1e9e-11ef-9191-040e3c016083,Q2pUi1iaYkUXp2V0PhTA,3,23.152526975124346,1000000
5d975786-1e9e-11ef-9191-040e3c016083,Qux3ZMgibJarc4CfCo4L,4,10.667048089412244,500000
5d975786-1e9e-11ef-9191-040e3c016083,Quyw1yoMf6oeAsf4ei82,1,9.335206156045514,700000
5d975786-1e9e-11ef-9191-040e3c016083,Qx8Dx7hkNehsP8Ec5yA5,1,14.084878525468472,1200000
5d975786-1e9e-11ef-9191-040e3c016083,QypCz2qv29dQlcX4LTcc,2,15.273176895115713,1300000
5d975786-1e9e-11ef-9191-040e3c016083,R59acpMZGr8IcIHo8yCh,3,14.639167662438098,2700000
5d975786-1e9e-11ef-9191-040e3c016083,R6eT9AxLMT7KF2Sv9QaG,3,8.244821017034058,3500000
5d975786-1e9e-11ef-9191-040e3c016083,RfsuLJPMPj0snX0ihLjn,3,9.335206156045514,700000
5d975786-1e9e-11ef-9191-040e3c016083,RgEunQB3QDn719ailYkj,3,16.538110698324846,800000
5d975786-1e9e-11ef-9191-040e3c016083,Rwgf8cjLEEGUA7EEVKtf,2,11.831276842358454,1500000
5d975786-1e9e-11ef-9191-040e3c016083,S8D4ROZ1LivtKSbdYpSv,1,10.048466494329634,1100000
5d975786-1e9e-11ef-9191-040e3c016083,TCmSxtvfpzAI9Kyhydzr,1,30,2000000
5d975786-1e9e-11ef-9191-040e3c016083,TNWiPAcmdfDmmLebrmIu,1,11.831276842358454,1000000
5d975786-1e9e-11ef-9191-040e3c016083,TY1HhU1covRwD7TN2VTh,3,7.330785405958698,400000
5d975786-1e9e-11ef-9191-040e3c016083,TeqpLgdC4vf6Q9gmKXsP,1,13.312486162303568,1300000
5d975786-1e9e-11ef-9191-040e3c016083,TfYJzXYE1bvRUKUcugAb,1,11.67604814091264,3000000
5d975786-1e9e-11ef-9191-040e3c016083,URdWYFi04GTO7rIodoAc,2,12.148384355063342,2700000
5d975786-1e9e-11ef-9191-040e3c016083,Uj3qeGrJBrEwAEu0W2iu,5,16.495074703008775,200000
5d975786-1e9e-11ef-9191-040e3c016083,V47fq1hBC1HWjH7NROGy,3,11.831276842358454,900000
5d975786-1e9e-11ef-9191-040e3c016083,VBu1kQ3PymLBAOsgCg4Q,1,11.831276842358454,0
5d975786-1e9e-11ef-9191-040e3c016083,VIYbdeLQYy78mkbzvt3S,2,11.831276842358454,0
5d975786-1e9e-11ef-9191-040e3c016083,VVqpULhyUfjXpEAU8uBf,1,11.06037922484696,500000
5d975786-1e9e-11ef-9191-040e3c016083,WD9xJz2lRxRfhUGf7Yy6,2,16.53430248060288,1800000
5d975786-1e9e-11ef-9191-040e3c016083,X3qNwAFynzgskrzR0qUZ,3,12.883601486816293,1000000
5d975786-1e9e-11ef-9191-040e3c016083,X9UpWqtaybMjsu2Lm8Xk,2,11.06037922484696,500000
5d975786-1e9e-11ef-9191-040e3c016083,XMabSiGhdNfstta0Yium,2,14.817413750881338,2500000
5d975786-1e9e-11ef-9191-040e3c016083,XbipMOI4lDgqW6kCV1kk,3,30,2500000
5d975786-1e9e-11ef-9191-040e3c016083,XzLiRrgyVHW4JsJ8c0Hc,3,12.8048673272282,2000000
5d975786-1e9e-11ef-9191-040e3c016083,YLspABuzKu9k1xgc6Cfj,1,11.327753291324168,1600000
5d975786-1e9e-11ef-9191-040e3c016083,YcqP9jtrc1uvhxsEP2N9,4,11.831276842358454,100000
5d975786-1e9e-11ef-9191-040e3c016083,YdjFGRRUjacJCU9lp7QL,1,14.817413750881338,2500000
5d975786-1e9e-11ef-9191-040e3c016083,YnPRgwM3K736kEyjGqPZ,2,11.831276842358454,1500000
5d975786-1e9e-11ef-9191-040e3c016083,YoqUAe9srafQLwUMGXTM,1,17.642346881376405,1300000
